unit_id,kind,descendant_count,upper_flow,label,subtree_size,split_a,split_b,copy_index,left_flow,right_flow,down_flow,router_count,router_layer,router_wire,router_width,notes
LEAF_0000,taxon,1,1,leaf_1,1,,,,,,,,,,,Unique physical taxon unit; exactly one unit for this label.
R_m0008_L003_W00017,router,8,8,,8,,,,,,8,8,3,17,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00018,router,8,8,,8,,,,,,8,8,3,18,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00019,router,8,8,,8,,,,,,8,8,3,19,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00020,router,8,8,,8,,,,,,8,8,3,20,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00021,router,8,8,,8,,,,,,8,8,3,21,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00022,router,8,8,,8,,,,,,8,8,3,22,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00023,router,8,8,,8,,,,,,8,8,3,23,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00024,router,8,8,,8,,,,,,8,8,3,24,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00025,router,8,8,,8,,,,,,8,8,3,25,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00026,router,8,8,,8,,,,,,8,8,3,26,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00027,router,8,8,,8,,,,,,8,8,3,27,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00028,router,8,8,,8,,,,,,8,8,3,28,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00029,router,8,8,,8,,,,,,8,8,3,29,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00030,router,8,8,,8,,,,,,8,8,3,30,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L003_W00031,router,8,8,,8,,,,,,8,8,3,31,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00000,router,8,8,,8,,,,,,8,8,4,0,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00001,router,8,8,,8,,,,,,8,8,4,1,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00002,router,8,8,,8,,,,,,8,8,4,2,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00003,router,8,8,,8,,,,,,8,8,4,3,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00004,router,8,8,,8,,,,,,8,8,4,4,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00005,router,8,8,,8,,,,,,8,8,4,5,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00006,router,8,8,,8,,,,,,8,8,4,6,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00007,router,8,8,,8,,,,,,8,8,4,7,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00008,router,8,8,,8,,,,,,8,8,4,8,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00009,router,8,8,,8,,,,,,8,8,4,9,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00010,router,8,8,,8,,,,,,8,8,4,10,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00011,router,8,8,,8,,,,,,8,8,4,11,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00012,router,8,8,,8,,,,,,8,8,4,12,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00013,router,8,8,,8,,,,,,8,8,4,13,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00014,router,8,8,,8,,,,,,8,8,4,14,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00015,router,8,8,,8,,,,,,8,8,4,15,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00016,router,8,8,,8,,,,,,8,8,4,16,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00017,router,8,8,,8,,,,,,8,8,4,17,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00018,router,8,8,,8,,,,,,8,8,4,18,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00019,router,8,8,,8,,,,,,8,8,4,19,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00020,router,8,8,,8,,,,,,8,8,4,20,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00021,router,8,8,,8,,,,,,8,8,4,21,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00022,router,8,8,,8,,,,,,8,8,4,22,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00023,router,8,8,,8,,,,,,8,8,4,23,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00024,router,8,8,,8,,,,,,8,8,4,24,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00025,router,8,8,,8,,,,,,8,8,4,25,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00026,router,8,8,,8,,,,,,8,8,4,26,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00027,router,8,8,,8,,,,,,8,8,4,27,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00028,router,8,8,,8,,,,,,8,8,4,28,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00029,router,8,8,,8,,,,,,8,8,4,29,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00030,router,8,8,,8,,,,,,8,8,4,30,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L004_W00031,router,8,8,,8,,,,,,8,8,4,31,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00000,router,8,8,,8,,,,,,8,8,5,0,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00001,router,8,8,,8,,,,,,8,8,5,1,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00002,router,8,8,,8,,,,,,8,8,5,2,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00003,router,8,8,,8,,,,,,8,8,5,3,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00004,router,8,8,,8,,,,,,8,8,5,4,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00005,router,8,8,,8,,,,,,8,8,5,5,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00006,router,8,8,,8,,,,,,8,8,5,6,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00007,router,8,8,,8,,,,,,8,8,5,7,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00008,router,8,8,,8,,,,,,8,8,5,8,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00009,router,8,8,,8,,,,,,8,8,5,9,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00010,router,8,8,,8,,,,,,8,8,5,10,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00011,router,8,8,,8,,,,,,8,8,5,11,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00012,router,8,8,,8,,,,,,8,8,5,12,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00013,router,8,8,,8,,,,,,8,8,5,13,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00014,router,8,8,,8,,,,,,8,8,5,14,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00015,router,8,8,,8,,,,,,8,8,5,15,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00016,router,8,8,,8,,,,,,8,8,5,16,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00017,router,8,8,,8,,,,,,8,8,5,17,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00018,router,8,8,,8,,,,,,8,8,5,18,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00019,router,8,8,,8,,,,,,8,8,5,19,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00020,router,8,8,,8,,,,,,8,8,5,20,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00021,router,8,8,,8,,,,,,8,8,5,21,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00022,router,8,8,,8,,,,,,8,8,5,22,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00023,router,8,8,,8,,,,,,8,8,5,23,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00024,router,8,8,,8,,,,,,8,8,5,24,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00025,router,8,8,,8,,,,,,8,8,5,25,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00026,router,8,8,,8,,,,,,8,8,5,26,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00027,router,8,8,,8,,,,,,8,8,5,27,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00028,router,8,8,,8,,,,,,8,8,5,28,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00029,router,8,8,,8,,,,,,8,8,5,29,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00030,router,8,8,,8,,,,,,8,8,5,30,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L005_W00031,router,8,8,,8,,,,,,8,8,5,31,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00000,router,8,8,,8,,,,,,8,8,6,0,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00001,router,8,8,,8,,,,,,8,8,6,1,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00002,router,8,8,,8,,,,,,8,8,6,2,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00003,router,8,8,,8,,,,,,8,8,6,3,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00004,router,8,8,,8,,,,,,8,8,6,4,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00005,router,8,8,,8,,,,,,8,8,6,5,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00006,router,8,8,,8,,,,,,8,8,6,6,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00007,router,8,8,,8,,,,,,8,8,6,7,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00008,router,8,8,,8,,,,,,8,8,6,8,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00009,router,8,8,,8,,,,,,8,8,6,9,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00010,router,8,8,,8,,,,,,8,8,6,10,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00011,router,8,8,,8,,,,,,8,8,6,11,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00012,router,8,8,,8,,,,,,8,8,6,12,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00013,router,8,8,,8,,,,,,8,8,6,13,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00014,router,8,8,,8,,,,,,8,8,6,14,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00015,router,8,8,,8,,,,,,8,8,6,15,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00016,router,8,8,,8,,,,,,8,8,6,16,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00017,router,8,8,,8,,,,,,8,8,6,17,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00018,router,8,8,,8,,,,,,8,8,6,18,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00019,router,8,8,,8,,,,,,8,8,6,19,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00020,router,8,8,,8,,,,,,8,8,6,20,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00021,router,8,8,,8,,,,,,8,8,6,21,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00022,router,8,8,,8,,,,,,8,8,6,22,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00023,router,8,8,,8,,,,,,8,8,6,23,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00024,router,8,8,,8,,,,,,8,8,6,24,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00025,router,8,8,,8,,,,,,8,8,6,25,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00026,router,8,8,,8,,,,,,8,8,6,26,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00027,router,8,8,,8,,,,,,8,8,6,27,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00028,router,8,8,,8,,,,,,8,8,6,28,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00029,router,8,8,,8,,,,,,8,8,6,29,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00030,router,8,8,,8,,,,,,8,8,6,30,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L006_W00031,router,8,8,,8,,,,,,8,8,6,31,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00000,router,8,8,,8,,,,,,8,8,7,0,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00001,router,8,8,,8,,,,,,8,8,7,1,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00002,router,8,8,,8,,,,,,8,8,7,2,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00003,router,8,8,,8,,,,,,8,8,7,3,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00004,router,8,8,,8,,,,,,8,8,7,4,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00005,router,8,8,,8,,,,,,8,8,7,5,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00006,router,8,8,,8,,,,,,8,8,7,6,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00007,router,8,8,,8,,,,,,8,8,7,7,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00008,router,8,8,,8,,,,,,8,8,7,8,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00009,router,8,8,,8,,,,,,8,8,7,9,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00010,router,8,8,,8,,,,,,8,8,7,10,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00011,router,8,8,,8,,,,,,8,8,7,11,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00012,router,8,8,,8,,,,,,8,8,7,12,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00013,router,8,8,,8,,,,,,8,8,7,13,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00014,router,8,8,,8,,,,,,8,8,7,14,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00015,router,8,8,,8,,,,,,8,8,7,15,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00016,router,8,8,,8,,,,,,8,8,7,16,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00017,router,8,8,,8,,,,,,8,8,7,17,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00018,router,8,8,,8,,,,,,8,8,7,18,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00019,router,8,8,,8,,,,,,8,8,7,19,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00020,router,8,8,,8,,,,,,8,8,7,20,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00021,router,8,8,,8,,,,,,8,8,7,21,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00022,router,8,8,,8,,,,,,8,8,7,22,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00023,router,8,8,,8,,,,,,8,8,7,23,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00024,router,8,8,,8,,,,,,8,8,7,24,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00025,router,8,8,,8,,,,,,8,8,7,25,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00026,router,8,8,,8,,,,,,8,8,7,26,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00027,router,8,8,,8,,,,,,8,8,7,27,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00028,router,8,8,,8,,,,,,8,8,7,28,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00029,router,8,8,,8,,,,,,8,8,7,29,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00030,router,8,8,,8,,,,,,8,8,7,30,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L007_W00031,router,8,8,,8,,,,,,8,8,7,31,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00000,router,8,8,,8,,,,,,8,8,8,0,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00001,router,8,8,,8,,,,,,8,8,8,1,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00002,router,8,8,,8,,,,,,8,8,8,2,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00003,router,8,8,,8,,,,,,8,8,8,3,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00004,router,8,8,,8,,,,,,8,8,8,4,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00005,router,8,8,,8,,,,,,8,8,8,5,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00006,router,8,8,,8,,,,,,8,8,8,6,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00007,router,8,8,,8,,,,,,8,8,8,7,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00008,router,8,8,,8,,,,,,8,8,8,8,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00009,router,8,8,,8,,,,,,8,8,8,9,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00010,router,8,8,,8,,,,,,8,8,8,10,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00011,router,8,8,,8,,,,,,8,8,8,11,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00012,router,8,8,,8,,,,,,8,8,8,12,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00013,router,8,8,,8,,,,,,8,8,8,13,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00014,router,8,8,,8,,,,,,8,8,8,14,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00015,router,8,8,,8,,,,,,8,8,8,15,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00016,router,8,8,,8,,,,,,8,8,8,16,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00017,router,8,8,,8,,,,,,8,8,8,17,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00018,router,8,8,,8,,,,,,8,8,8,18,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00019,router,8,8,,8,,,,,,8,8,8,19,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00020,router,8,8,,8,,,,,,8,8,8,20,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00021,router,8,8,,8,,,,,,8,8,8,21,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00022,router,8,8,,8,,,,,,8,8,8,22,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00023,router,8,8,,8,,,,,,8,8,8,23,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00024,router,8,8,,8,,,,,,8,8,8,24,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00025,router,8,8,,8,,,,,,8,8,8,25,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00026,router,8,8,,8,,,,,,8,8,8,26,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00027,router,8,8,,8,,,,,,8,8,8,27,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00028,router,8,8,,8,,,,,,8,8,8,28,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00029,router,8,8,,8,,,,,,8,8,8,29,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00030,router,8,8,,8,,,,,,8,8,8,30,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0008_L008_W00031,router,8,8,,8,,,,,,8,8,8,31,32,Compact count-8 Beneš wire unit; upper/down flow=8.
R_m0009_L001_W00000,router,9,9,,9,,,,,,9,9,1,0,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00001,router,9,9,,9,,,,,,9,9,1,1,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00002,router,9,9,,9,,,,,,9,9,1,2,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00003,router,9,9,,9,,,,,,9,9,1,3,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00004,router,9,9,,9,,,,,,9,9,1,4,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00005,router,9,9,,9,,,,,,9,9,1,5,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00006,router,9,9,,9,,,,,,9,9,1,6,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00007,router,9,9,,9,,,,,,9,9,1,7,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00008,router,9,9,,9,,,,,,9,9,1,8,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00009,router,9,9,,9,,,,,,9,9,1,9,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00010,router,9,9,,9,,,,,,9,9,1,10,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00011,router,9,9,,9,,,,,,9,9,1,11,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00012,router,9,9,,9,,,,,,9,9,1,12,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00013,router,9,9,,9,,,,,,9,9,1,13,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00014,router,9,9,,9,,,,,,9,9,1,14,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00015,router,9,9,,9,,,,,,9,9,1,15,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00016,router,9,9,,9,,,,,,9,9,1,16,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00017,router,9,9,,9,,,,,,9,9,1,17,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00018,router,9,9,,9,,,,,,9,9,1,18,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00019,router,9,9,,9,,,,,,9,9,1,19,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00020,router,9,9,,9,,,,,,9,9,1,20,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00021,router,9,9,,9,,,,,,9,9,1,21,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00022,router,9,9,,9,,,,,,9,9,1,22,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00023,router,9,9,,9,,,,,,9,9,1,23,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00024,router,9,9,,9,,,,,,9,9,1,24,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00025,router,9,9,,9,,,,,,9,9,1,25,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00026,router,9,9,,9,,,,,,9,9,1,26,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00027,router,9,9,,9,,,,,,9,9,1,27,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00028,router,9,9,,9,,,,,,9,9,1,28,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00029,router,9,9,,9,,,,,,9,9,1,29,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00030,router,9,9,,9,,,,,,9,9,1,30,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L001_W00031,router,9,9,,9,,,,,,9,9,1,31,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00000,router,9,9,,9,,,,,,9,9,2,0,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00001,router,9,9,,9,,,,,,9,9,2,1,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00002,router,9,9,,9,,,,,,9,9,2,2,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00003,router,9,9,,9,,,,,,9,9,2,3,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00004,router,9,9,,9,,,,,,9,9,2,4,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00005,router,9,9,,9,,,,,,9,9,2,5,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00006,router,9,9,,9,,,,,,9,9,2,6,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00007,router,9,9,,9,,,,,,9,9,2,7,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00008,router,9,9,,9,,,,,,9,9,2,8,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00009,router,9,9,,9,,,,,,9,9,2,9,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00010,router,9,9,,9,,,,,,9,9,2,10,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00011,router,9,9,,9,,,,,,9,9,2,11,32,Compact count-9 Beneš wire unit; upper/down flow=9.
R_m0009_L002_W00012,router,9,9,,9,,,,,,9,9,2,12,32,Compact count-9 Beneš wire unit; upper/down flow=9.
